id,tipo_elem,nombre,longitud,latitud,osm_node,snap_dist_m,snap_calidad
6713,M30,PM20021,-3.67363435411532,40.48190491323233,25921963,64.68833130862555,aceptable
6714,M30,PM20042,-3.67403407649464,40.47570596279542,25965172,5.798381765858897,bueno
6715,M30,PM20151,-3.67158894238203,40.47097963043842,1296837952,23.123840446275693,bueno
6716,M30,PM20152,-3.67135903808558,40.47109279548754,31026402,42.979211622482055,bueno
6717,M30,PM20231,-3.66824432784873,40.46652101420724,360627869,24.55621702366288,bueno
6718,M30,PM20232,-3.66796051020407,40.46656155560837,360627869,22.224846122552858,bueno
6719,M30,PM20233,-3.66806181277407,40.46652900175506,360627869,21.851367194605793,bueno
6720,M30,PM20261,-3.6657695380009,40.46198217343805,1775159852,63.120116980787145,aceptable
6721,M30,PM20262,-3.66556966667931,40.4621006164099,3317821930,45.90982645831915,bueno
6722,M30,PM20321,-3.66364553042255,40.45721076299096,25925612,29.399876220761186,bueno
6723,M30,PM20322,-3.66345123041021,40.45729064733685,25925612,41.8543082866692,bueno
6724,M30,PM20327,-3.6637705963709,40.45719524355984,25925612,29.45356483560028,bueno
6725,M30,PM20411,-3.66253966720012,40.45025967399764,25925881,2.642477336426074,bueno
6726,M30,PM20412,-3.66231028074641,40.45033081173731,25925881,18.327195142256514,bueno
6771,M30,PM22901,-3.71025389860653,40.48090409890188,161891037,22.718001285174733,bueno
6772,M30,PM23011,-3.69759063493769,40.48471264378512,1137265017,30.539463854693626,bueno
6773,M30,PM23071,-3.69217867165086,40.48512433549366,21682607,6.76666162367533,bueno
6774,M30,PM23073,-3.69194114885654,40.48506262218827,10904763597,14.296968211216663,bueno
6775,M30,PM23111,-3.68850010047197,40.48364277328885,11397060819,59.274273268357554,aceptable
6783,M30,PM33031,-3.70040019197148,40.49749787154222,130027164,26.50202207148795,bueno
6784,M30,PM33032,-3.7003101948204,40.49747347170936,130027164,25.48208561279589,bueno
6786,M30,PM33152,-3.68504025628567,40.48126717886419,297767512,54.30624407437533,aceptable
6787,M30,PM33201,-3.6599519629294,40.48294917756662,21473816,55.96763835265574,aceptable
6788,M30,PM33202,-3.65997582793682,40.48286621242596,21473816,56.61252551484219,aceptable
6801,M30,PM43001,-3.69464713901491,40.48585657278723,135822766,38.08725655536534,bueno
6802,M30,PM43011,-3.69680320256999,40.48720600673001,1137265048,30.155425232511462,bueno
6803,M30,PM43012,-3.69630054409002,40.48666159653052,1137265048,46.36840146790554,bueno
6804,M30,PM43021,-3.69995983667557,40.49390717681455,25587629,41.607028574044215,bueno
6805,M30,PM43031,-3.7004883312871,40.49755741173389,130027164,33.57452841094825,bueno
6806,M30,PM43032,-3.70059726194425,40.49758775259886,130027164,39.41272929406417,bueno
6807,M30,PM43151,-3.68545883453584,40.48084995337336,25908685,44.81959779058463,bueno
6808,M30,PM43152,-3.68558273726047,40.4808445551671,25908685,43.795670774447544,bueno
6809,M30,PM43201,-3.65995390537605,40.48307987793545,21473816,61.10723397468486,aceptable
6810,M30,PM43202,-3.65992583390915,40.48315784365918,21473816,63.47961720738611,aceptable
6818,M30,PM13188,-3.67755473429429,40.48382153566966,10908110531,10.381587187651569,bueno
6826,URB,MarÃ­a Tudor - MarÃ­a Tudor-Av. Francisco Pi y Margall,-3.66247169126369,40.49339283914859,255264674,25.47835606974295,bueno
6912,URB,Valle de Mena O-E(Juan Andres-Antonio Machado),-3.72154540517905,40.4714900218218,1912989292,98.27114388564098,aceptable
6914,M30,PM12851,-3.71583602657076,40.47911339895925,339984071,1.981692843067595,bueno
6932,M30,PM33221,-3.67255421718259,40.48405480879362,21473805,3.415303810387124,bueno
6933,M30,PM43221,-3.67249659818133,40.48411847984113,21473805,11.598786617106185,bueno
6934,M30,PM23221,-3.67268936496428,40.4848450880203,25922371,43.577392578897786,bueno
6935,M30,PM23222,-3.67260742713327,40.48482398887744,25922371,41.37630558003547,bueno
6959,URB,ARROYO DEL MONTE N-S (GTA. OLGA RAMOS-GTA. GRACITA MORALES),-3.72953306751743,40.48727698494535,4676941673,11.911180270125056,bueno
6961,URB,VALLE PINARES LLANOS S-N (MIRADOR DE LA REINA - AV. ARROYO DEL FRESNO),-3.72896046217864,40.48600973582311,387768487,20.76872924613896,bueno
6980,URB,Alberto Alcocer E-O - Bolivia-VÃ­ctor AndrÃ©s Belaunde,-3.67815962437393,40.4587642472944,320706109,32.76178919248093,bueno
6981,URB,Costa Rica O-E(TÃºnel) - Principe de Vergara-Puerto Rico,-3.6758390682664,40.45852753369996,320703120,11.290184547943193,bueno
7013,M30,PM13221,-3.67239309907625,40.48487801338005,8418541718,35.51671477094427,bueno
7014,M30,PM13222,-3.6723088411066,40.48483856745793,8418541718,27.22627008269344,bueno
7015,M30,PM43223,-3.67226385190935,40.48491103339853,8418541718,30.793068953976288,bueno
7017,URB,PÂº Castellana N-S - San Benito-Pl.Castilla,-3.68922243439981,40.4678456939681,3077638509,28.55745101229563,bueno
7024,URB,(TACTICO) SINESIO DELGADO O-E (GIRO A HOSPITAL CARLOSIII),-3.69794078347303,40.4745344764792,26204788,88.23322037067099,aceptable
7085,URB,(TACTICO)Alberto Alcocer E-O(Giro E-S) - Juan RamÃ³n JimÃ©nez - Dr. Fleming,-3.687732937432,40.45892611283032,98963439,27.964429379812074,bueno
7086,URB,Alberto Alcocer O-E (Giro izqda) - LÃ­gula -Condes del Val,-3.68334972529221,40.45863479394225,102385784,16.643402508821858,bueno
7088,URB,Acceso M-30 S-E(Superficie) - M-30 Sur-Pl.JosÃ© MÂª Sole,-3.66726365316962,40.46013214791149,320596960,56.2414629174748,aceptable
7089,URB,Acceso M-30(Superficie) - M-30-Pl.JosÃ© MÂª Soler,-3.66738902692995,40.46005467701566,320596960,43.006000116116596,bueno
7092,URB,Acceso M-30 N-E(TÃºnel) - M-30 Norte-Pl.JosÃ© MÂª Soler,-3.66718667147962,40.4601051386737,320596960,58.34756955216108,aceptable
7093,URB,Acceso M-30(TÃºnel)E-O - M-30-Pl.JosÃ© MÂªSoler,-3.66721351825222,40.4599849181573,320596960,47.974230922731266,bueno
7094,URB,Sor Angela de la Cruz O-E(Giro Izqda) - Poeta Joan Maragall-Orense,-3.69331149188429,40.45925225561077,81466856,86.52586324995897,aceptable
7097,URB,Pso. Direccion N-S (Aligustre-Marques Viana),-3.70648316146635,40.46465024918142,5633367841,31.17066185111607,bueno
7111,URB,Sor Angela de la Cruz E-O - Poeta Joan Maragall-Orense,-3.69330829134539,40.45929055399888,81466857,86.4043135172999,aceptable
7112,URB,Sor Angela de la Cruz O-E(PM62083+PM62081) - Sor Angela de la Cruz O-E(PM62083+PM62081),-3.69667393508834,40.46002063738084,353299296,5.537484361574097,bueno
